x,y,z
0.0,0.1367,-2.6020852139652106e-18
0.0,0.1367,0.0030499999999999976
0.0,0.1367,0.006099999999999998
0.0,0.1367,0.009149999999999998
0.0,0.1367,0.012199999999999999
0.0,0.1367,0.01525
0.0,0.1367,0.0183
0.0,0.1367,0.02135
0.0,0.1367,0.0244
0.0,0.1367,0.027450000000000002
0.0,0.1367,0.030500000000000003
0.0,0.1367,0.03355
0.0,0.1367,0.0366
